[#| 2020-10-14 22:42:50.825 | INFO | WCFService | Ядро стартовано... |#]
[#| 2020-10-14 22:43:05.673 | INFO | WCFService | Ядро остановлено. |#]
[#| 2020-10-14 22:43:10.101 | ERROR | WCFService | При запуске ядра произошла ошибка:
System.ArgumentException: Недопустимое значение ключа "integrated security".
   в System.Data.Common.DbConnectionOptions.ConvertValueToIntegratedSecurityInternal(String stringValue)
   в System.Data.Common.DbConnectionOptions.ConvertValueToIntegratedSecurity()
   в System.Data.SqlClient.SqlConnectionString..ctor(String connectionString)
   в System.Data.SqlClient.SqlConnectionFactory.CreateConnectionOptions(String connectionString, DbConnectionOptions previous)
   в System.Data.ProviderBase.DbConnectionFactory.GetConnectionPoolGroup(DbConnectionPoolKey key, DbConnectionPoolGroupOptions poolOptions, DbConnectionOptions& userConnectionOptions)
   в System.Data.SqlClient.SqlConnection.ConnectionString_Set(DbConnectionPoolKey key)
   в System.Data.SqlClient.SqlConnection.set_ConnectionString(String value)
   в System.Data.SqlClient.SqlConnection..ctor(String connectionString, SqlCredential credential)
   в System.Data.SqlClient.SqlConnection..ctor(String connectionString)
   в System.Data.Entity.Infrastructure.SqlConnectionFactory.CreateConnection(String nameOrConnectionString)
   в System.Data.Entity.Internal.LazyInternalConnection.Initialize()
   в System.Data.Entity.Internal.LazyInternalConnection.get_ProviderName()
   в System.Data.Entity.Internal.LazyInternalContext.InitializeContext()
   в System.Data.Entity.Internal.InternalContext.GetEntitySetAndBaseTypeForType(Type entityType)
   в System.Data.Entity.Internal.Linq.InternalSet`1.Initialize()
   в System.Data.Entity.Internal.Linq.InternalSet`1.get_InternalContext()
   в System.Data.Entity.Infrastructure.DbQuery`1.System.Linq.IQueryable.get_Provider()
   в System.Linq.Queryable.Select[TSource,TResult](IQueryable`1 source, Expression`1 selector)
   в ECMonitoring.Data.EF.CommonRepository.GetEntities[T]() в E:\Projects\Tolik\ECMonitoring\Code\Final\ECMonitoring\ECMonitoring.Data\Repositories\EF\CommonRepository.cs:строка 36
   в ECMonitoring.Service.Core.Dispatcher.Start() в E:\Projects\Tolik\ECMonitoring\Code\Final\ECMonitoring\ECMonitoring.Service\Core\Dispatcher.cs:строка 50
   в ECMonitoring.Service.Forms.FormMain.<_mnuRun_Click>b__7_0() в E:\Projects\Tolik\ECMonitoring\Code\Final\ECMonitoring\ECMonitoring.Service\Forms\FormMain.cs:строка 133 |#]
[#| 2020-10-14 22:43:10.109 | INFO | WCFService | Ядро стартовано... |#]
[#| 2020-10-14 22:43:15.384 | INFO | WCFService | Ядро остановлено. |#]
[#| 2020-10-14 22:43:53.903 | ERROR | WCFService | При запуске ядра произошла ошибка:
System.ArgumentException: Недопустимое значение ключа "integrated security".
   в System.Data.Common.DbConnectionOptions.ConvertValueToIntegratedSecurityInternal(String stringValue)
   в System.Data.Common.DbConnectionOptions.ConvertValueToIntegratedSecurity()
   в System.Data.SqlClient.SqlConnectionString..ctor(String connectionString)
   в System.Data.SqlClient.SqlConnectionFactory.CreateConnectionOptions(String connectionString, DbConnectionOptions previous)
   в System.Data.ProviderBase.DbConnectionFactory.GetConnectionPoolGroup(DbConnectionPoolKey key, DbConnectionPoolGroupOptions poolOptions, DbConnectionOptions& userConnectionOptions)
   в System.Data.SqlClient.SqlConnection.ConnectionString_Set(DbConnectionPoolKey key)
   в System.Data.SqlClient.SqlConnection.set_ConnectionString(String value)
   в System.Data.SqlClient.SqlConnection..ctor(String connectionString, SqlCredential credential)
   в System.Data.SqlClient.SqlConnection..ctor(String connectionString)
   в System.Data.Entity.Infrastructure.SqlConnectionFactory.CreateConnection(String nameOrConnectionString)
   в System.Data.Entity.Internal.LazyInternalConnection.Initialize()
   в System.Data.Entity.Internal.LazyInternalConnection.get_ProviderName()
   в System.Data.Entity.Internal.LazyInternalContext.InitializeContext()
   в System.Data.Entity.Internal.InternalContext.GetEntitySetAndBaseTypeForType(Type entityType)
   в System.Data.Entity.Internal.Linq.InternalSet`1.Initialize()
   в System.Data.Entity.Internal.Linq.InternalSet`1.get_InternalContext()
   в System.Data.Entity.Infrastructure.DbQuery`1.System.Linq.IQueryable.get_Provider()
   в System.Linq.Queryable.Select[TSource,TResult](IQueryable`1 source, Expression`1 selector)
   в ECMonitoring.Data.EF.CommonRepository.GetEntities[T]() в E:\Projects\Tolik\ECMonitoring\Code\Final\ECMonitoring\ECMonitoring.Data\Repositories\EF\CommonRepository.cs:строка 36
   в ECMonitoring.Service.Core.Dispatcher.Start() в E:\Projects\Tolik\ECMonitoring\Code\Final\ECMonitoring\ECMonitoring.Service\Core\Dispatcher.cs:строка 50
   в ECMonitoring.Service.Forms.FormMain.<_mnuRun_Click>b__7_0() в E:\Projects\Tolik\ECMonitoring\Code\Final\ECMonitoring\ECMonitoring.Service\Forms\FormMain.cs:строка 133 |#]
[#| 2020-10-14 22:43:53.907 | INFO | WCFService | Ядро стартовано... |#]
[#| 2020-10-14 22:52:45.221 | INFO | WCFService | Хост стартован... |#]
[#| 2020-10-14 22:52:45.499 | ERROR | WCFService | При открытии хоста произошла ошибка:
System.ArgumentException: Недопустимое значение ключа "integrated security".
   в System.Data.Common.DbConnectionOptions.ConvertValueToIntegratedSecurityInternal(String stringValue)
   в System.Data.Common.DbConnectionOptions.ConvertValueToIntegratedSecurity()
   в System.Data.SqlClient.SqlConnectionString..ctor(String connectionString)
   в System.Data.SqlClient.SqlConnectionFactory.CreateConnectionOptions(String connectionString, DbConnectionOptions previous)
   в System.Data.ProviderBase.DbConnectionFactory.GetConnectionPoolGroup(DbConnectionPoolKey key, DbConnectionPoolGroupOptions poolOptions, DbConnectionOptions& userConnectionOptions)
   в System.Data.SqlClient.SqlConnection.ConnectionString_Set(DbConnectionPoolKey key)
   в System.Data.SqlClient.SqlConnection.set_ConnectionString(String value)
   в System.Data.SqlClient.SqlConnection..ctor(String connectionString, SqlCredential credential)
   в System.Data.SqlClient.SqlConnection..ctor(String connectionString)
   в System.Data.Entity.Infrastructure.SqlConnectionFactory.CreateConnection(String nameOrConnectionString)
   в System.Data.Entity.Internal.LazyInternalConnection.Initialize()
   в System.Data.Entity.Internal.LazyInternalConnection.get_ProviderName()
   в System.Data.Entity.Internal.LazyInternalContext.InitializeContext()
   в System.Data.Entity.Internal.InternalContext.GetEntitySetAndBaseTypeForType(Type entityType)
   в System.Data.Entity.Internal.Linq.InternalSet`1.Initialize()
   в System.Data.Entity.Internal.Linq.InternalSet`1.get_InternalContext()
   в System.Data.Entity.Infrastructure.DbQuery`1.System.Linq.IQueryable.get_Provider()
   в System.Linq.Queryable.Select[TSource,TResult](IQueryable`1 source, Expression`1 selector)
   в ECMonitoring.Data.EF.CommonRepository.GetEntities[T]() в E:\Projects\Tolik\ECMonitoring\Code\Final\ECMonitoring\ECMonitoring.Data\Repositories\EF\CommonRepository.cs:строка 36
   в ECMonitoring.Service.Forms.FormMain..ctor() в E:\Projects\Tolik\ECMonitoring\Code\Final\ECMonitoring\ECMonitoring.Service\Forms\FormMain.cs:строка 57 |#]
[#| 2020-10-14 22:52:50.260 | ERROR | WCFService | При запуске ядра произошла ошибка:
System.ArgumentException: Недопустимое значение ключа "integrated security".
   в System.Data.Common.DbConnectionOptions.ConvertValueToIntegratedSecurityInternal(String stringValue)
   в System.Data.Common.DbConnectionOptions.ConvertValueToIntegratedSecurity()
   в System.Data.SqlClient.SqlConnectionString..ctor(String connectionString)
   в System.Data.SqlClient.SqlConnectionFactory.CreateConnectionOptions(String connectionString, DbConnectionOptions previous)
   в System.Data.ProviderBase.DbConnectionFactory.GetConnectionPoolGroup(DbConnectionPoolKey key, DbConnectionPoolGroupOptions poolOptions, DbConnectionOptions& userConnectionOptions)
   в System.Data.SqlClient.SqlConnection.ConnectionString_Set(DbConnectionPoolKey key)
   в System.Data.SqlClient.SqlConnection.set_ConnectionString(String value)
   в System.Data.SqlClient.SqlConnection..ctor(String connectionString, SqlCredential credential)
   в System.Data.SqlClient.SqlConnection..ctor(String connectionString)
   в System.Data.Entity.Infrastructure.SqlConnectionFactory.CreateConnection(String nameOrConnectionString)
   в System.Data.Entity.Internal.LazyInternalConnection.Initialize()
   в System.Data.Entity.Internal.LazyInternalConnection.get_ProviderName()
   в System.Data.Entity.Internal.LazyInternalContext.InitializeContext()
   в System.Data.Entity.Internal.InternalContext.GetEntitySetAndBaseTypeForType(Type entityType)
   в System.Data.Entity.Internal.Linq.InternalSet`1.Initialize()
   в System.Data.Entity.Internal.Linq.InternalSet`1.get_InternalContext()
   в System.Data.Entity.Infrastructure.DbQuery`1.System.Linq.IQueryable.get_Provider()
   в System.Linq.Queryable.Select[TSource,TResult](IQueryable`1 source, Expression`1 selector)
   в ECMonitoring.Data.EF.CommonRepository.GetEntities[T]() в E:\Projects\Tolik\ECMonitoring\Code\Final\ECMonitoring\ECMonitoring.Data\Repositories\EF\CommonRepository.cs:строка 36
   в ECMonitoring.Service.Core.Dispatcher.Start() в E:\Projects\Tolik\ECMonitoring\Code\Final\ECMonitoring\ECMonitoring.Service\Core\Dispatcher.cs:строка 50
   в ECMonitoring.Service.Forms.FormMain.<_mnuRun_Click>b__7_0() в E:\Projects\Tolik\ECMonitoring\Code\Final\ECMonitoring\ECMonitoring.Service\Forms\FormMain.cs:строка 133 |#]
[#| 2020-10-14 22:52:50.273 | INFO | WCFService | Ядро стартовано... |#]
[#| 2020-10-14 22:53:24.457 | INFO | WCFService | Ядро остановлено. |#]
[#| 2020-10-14 22:53:27.445 | ERROR | WCFService | При запуске ядра произошла ошибка:
System.ArgumentException: Недопустимое значение ключа "integrated security".
   в System.Data.Common.DbConnectionOptions.ConvertValueToIntegratedSecurityInternal(String stringValue)
   в System.Data.Common.DbConnectionOptions.ConvertValueToIntegratedSecurity()
   в System.Data.SqlClient.SqlConnectionString..ctor(String connectionString)
   в System.Data.SqlClient.SqlConnectionFactory.CreateConnectionOptions(String connectionString, DbConnectionOptions previous)
   в System.Data.ProviderBase.DbConnectionFactory.GetConnectionPoolGroup(DbConnectionPoolKey key, DbConnectionPoolGroupOptions poolOptions, DbConnectionOptions& userConnectionOptions)
   в System.Data.SqlClient.SqlConnection.ConnectionString_Set(DbConnectionPoolKey key)
   в System.Data.SqlClient.SqlConnection.set_ConnectionString(String value)
   в System.Data.SqlClient.SqlConnection..ctor(String connectionString, SqlCredential credential)
   в System.Data.SqlClient.SqlConnection..ctor(String connectionString)
   в System.Data.Entity.Infrastructure.SqlConnectionFactory.CreateConnection(String nameOrConnectionString)
   в System.Data.Entity.Internal.LazyInternalConnection.Initialize()
   в System.Data.Entity.Internal.LazyInternalConnection.get_ProviderName()
   в System.Data.Entity.Internal.LazyInternalContext.InitializeContext()
   в System.Data.Entity.Internal.InternalContext.GetEntitySetAndBaseTypeForType(Type entityType)
   в System.Data.Entity.Internal.Linq.InternalSet`1.Initialize()
   в System.Data.Entity.Internal.Linq.InternalSet`1.get_InternalContext()
   в System.Data.Entity.Infrastructure.DbQuery`1.System.Linq.IQueryable.get_Provider()
   в System.Linq.Queryable.Select[TSource,TResult](IQueryable`1 source, Expression`1 selector)
   в ECMonitoring.Data.EF.CommonRepository.GetEntities[T]() в E:\Projects\Tolik\ECMonitoring\Code\Final\ECMonitoring\ECMonitoring.Data\Repositories\EF\CommonRepository.cs:строка 36
   в ECMonitoring.Service.Core.Dispatcher.Start() в E:\Projects\Tolik\ECMonitoring\Code\Final\ECMonitoring\ECMonitoring.Service\Core\Dispatcher.cs:строка 50
   в ECMonitoring.Service.Forms.FormMain.<_mnuRun_Click>b__7_0() в E:\Projects\Tolik\ECMonitoring\Code\Final\ECMonitoring\ECMonitoring.Service\Forms\FormMain.cs:строка 133 |#]
[#| 2020-10-14 22:53:27.458 | INFO | WCFService | Ядро стартовано... |#]
[#| 2020-10-14 22:53:33.955 | INFO | WCFService | Ядро остановлено. |#]
[#| 2020-10-14 22:53:36.569 | ERROR | WCFService | При запуске ядра произошла ошибка:
System.ArgumentException: Недопустимое значение ключа "integrated security".
   в System.Data.Common.DbConnectionOptions.ConvertValueToIntegratedSecurityInternal(String stringValue)
   в System.Data.Common.DbConnectionOptions.ConvertValueToIntegratedSecurity()
   в System.Data.SqlClient.SqlConnectionString..ctor(String connectionString)
   в System.Data.SqlClient.SqlConnectionFactory.CreateConnectionOptions(String connectionString, DbConnectionOptions previous)
   в System.Data.ProviderBase.DbConnectionFactory.GetConnectionPoolGroup(DbConnectionPoolKey key, DbConnectionPoolGroupOptions poolOptions, DbConnectionOptions& userConnectionOptions)
   в System.Data.SqlClient.SqlConnection.ConnectionString_Set(DbConnectionPoolKey key)
   в System.Data.SqlClient.SqlConnection.set_ConnectionString(String value)
   в System.Data.SqlClient.SqlConnection..ctor(String connectionString, SqlCredential credential)
   в System.Data.SqlClient.SqlConnection..ctor(String connectionString)
   в System.Data.Entity.Infrastructure.SqlConnectionFactory.CreateConnection(String nameOrConnectionString)
   в System.Data.Entity.Internal.LazyInternalConnection.Initialize()
   в System.Data.Entity.Internal.LazyInternalConnection.get_ProviderName()
   в System.Data.Entity.Internal.LazyInternalContext.InitializeContext()
   в System.Data.Entity.Internal.InternalContext.GetEntitySetAndBaseTypeForType(Type entityType)
   в System.Data.Entity.Internal.Linq.InternalSet`1.Initialize()
   в System.Data.Entity.Internal.Linq.InternalSet`1.get_InternalContext()
   в System.Data.Entity.Infrastructure.DbQuery`1.System.Linq.IQueryable.get_Provider()
   в System.Linq.Queryable.Select[TSource,TResult](IQueryable`1 source, Expression`1 selector)
   в ECMonitoring.Data.EF.CommonRepository.GetEntities[T]() в E:\Projects\Tolik\ECMonitoring\Code\Final\ECMonitoring\ECMonitoring.Data\Repositories\EF\CommonRepository.cs:строка 36
   в ECMonitoring.Service.Core.Dispatcher.Start() в E:\Projects\Tolik\ECMonitoring\Code\Final\ECMonitoring\ECMonitoring.Service\Core\Dispatcher.cs:строка 50
   в ECMonitoring.Service.Forms.FormMain.<_mnuRun_Click>b__7_0() в E:\Projects\Tolik\ECMonitoring\Code\Final\ECMonitoring\ECMonitoring.Service\Forms\FormMain.cs:строка 133 |#]
[#| 2020-10-14 22:53:36.590 | INFO | WCFService | Ядро стартовано... |#]
[#| 2020-10-14 22:54:02.383 | INFO | WCFService | Хост стартован... |#]
[#| 2020-10-14 22:54:04.763 | TRACE | Core-ResourceInfo | Начата попытка подключения к ресурсу: 192.168.0.100 |#]
[#| 2020-10-14 22:54:04.763 | TRACE | Core-ResourceInfo | Начата попытка подключения к ресурсу: 192.168.0.102 |#]
[#| 2020-10-14 22:54:04.763 | TRACE | Core-ResourceInfo | Начата попытка подключения к ресурсу: 192.168.0.102 |#]
[#| 2020-10-14 22:54:04.779 | INFO | WCFService | Ядро стартовано... |#]
[#| 2020-10-14 22:54:04.769 | TRACE | Core-ResourceInfo | Подключение к ресурсу 192.168.0.100 не выполнялось |#]
[#| 2020-10-14 22:54:04.807 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.100 получены данные о памяти: Занято: 6,4Гб (51,6%) |#]
[#| 2020-10-14 22:54:05.005 | TRACE | Core-ResourceInfo | Подключение к ресурсу 192.168.0.102 выполнено |#]
[#| 2020-10-14 22:54:05.009 | TRACE | Core-ResourceInfo | Подключение к ресурсу 192.168.0.102 выполнено |#]
[#| 2020-10-14 22:54:05.031 | TRACE | Core-LanDevice | Сетевое устройство 192.168.0.102:1800 включено |#]
[#| 2020-10-14 22:54:05.072 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.102 получены данные о памяти: Занято: 3,8Гб (22,9%) |#]
[#| 2020-10-14 22:54:05.072 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.102 получены данные о памяти: Занято: 3,8Гб (22,9%) |#]
[#| 2020-10-14 22:54:05.093 | TRACE | Core-LanDevice | Сетевое устройство 192.168.0.102:1800 включено |#]
[#| 2020-10-14 22:54:05.105 | TRACE | Core-LanDevice | Сетевое устройство 192.168.0.102:1800 включено |#]
[#| 2020-10-14 22:54:05.129 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.100 получены данные о загрузке процессора: 83,0% |#]
[#| 2020-10-14 22:54:06.130 | TRACE | Core-ResourceInfo | Начата попытка подключения к ресурсу: 192.168.0.100 |#]
[#| 2020-10-14 22:54:06.131 | TRACE | Core-ResourceInfo | Подключение к ресурсу 192.168.0.100 не выполнялось |#]
[#| 2020-10-14 22:54:06.143 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.100 получены данные о памяти: Занято: 6,5Гб (51,9%) |#]
[#| 2020-10-14 22:54:06.277 | INFO | Core-LanMonitor | Сервис 192.168.0.102:1800 изменил состояние на Connect |#]
[#| 2020-10-14 22:54:06.273 | TRACE | Core-LanDevice | SrcIp=192.168.0.102:1800 -> DstIp=192.168.0.100:3802, HTTP, Rst=0 |#]
[#| 2020-10-14 22:54:06.294 | TRACE | Core-LanDevice | SrcIp=192.168.0.102:1800 -> DstIp=192.168.0.100:3802, HTTP, Rst=0 |#]
[#| 2020-10-14 22:54:06.296 | INFO | Core-LanMonitor | Сервис 192.168.0.102:1800 изменил состояние на Connect |#]
[#| 2020-10-14 22:54:06.311 | TRACE | Core-LanDevice | SrcIp=192.168.0.102:1800 -> DstIp=192.168.0.100:3802, HTTP, Rst=0 |#]
[#| 2020-10-14 22:54:06.312 | INFO | Core-LanMonitor | Сервис 192.168.0.102:1800 изменил состояние на Connect |#]
[#| 2020-10-14 22:54:06.413 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.100 получены данные о загрузке процессора: 23,0% |#]
[#| 2020-10-14 22:54:07.416 | TRACE | Core-ResourceInfo | Начата попытка подключения к ресурсу: 192.168.0.100 |#]
[#| 2020-10-14 22:54:07.420 | TRACE | Core-ResourceInfo | Подключение к ресурсу 192.168.0.100 не выполнялось |#]
[#| 2020-10-14 22:54:07.452 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.100 получены данные о памяти: Занято: 6,5Гб (51,9%) |#]
[#| 2020-10-14 22:54:07.752 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.100 получены данные о загрузке процессора: 5,0% |#]
[#| 2020-10-14 22:54:08.096 | TRACE | Core-LanDevice | SrcIp=192.168.0.102:1800 -> DstIp=192.168.0.100:3802, HTTP, Rst=0 |#]
[#| 2020-10-14 22:54:08.112 | TRACE | Core-LanDevice | SrcIp=192.168.0.102:1800 -> DstIp=192.168.0.100:3802, HTTP, Rst=0 |#]
[#| 2020-10-14 22:54:08.375 | TRACE | Core-LanDevice | SrcIp=192.168.0.102:1800 -> DstIp=192.168.0.100:3802, HTTP, Rst=0 |#]
[#| 2020-10-14 22:54:08.755 | TRACE | Core-ResourceInfo | Начата попытка подключения к ресурсу: 192.168.0.100 |#]
[#| 2020-10-14 22:54:08.756 | TRACE | Core-ResourceInfo | Подключение к ресурсу 192.168.0.100 не выполнялось |#]
[#| 2020-10-14 22:54:08.767 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.100 получены данные о памяти: Занято: 6,5Гб (51,9%) |#]
[#| 2020-10-14 22:54:09.053 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.100 получены данные о загрузке процессора: 29,0% |#]
[#| 2020-10-14 22:54:09.226 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.102 получены данные о загрузке процессора: 0,0% |#]
[#| 2020-10-14 22:54:09.229 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.102 получены данные о загрузке процессора: 0,0% |#]
[#| 2020-10-14 22:54:10.054 | TRACE | Core-ResourceInfo | Начата попытка подключения к ресурсу: 192.168.0.100 |#]
[#| 2020-10-14 22:54:10.055 | TRACE | Core-ResourceInfo | Подключение к ресурсу 192.168.0.100 не выполнялось |#]
[#| 2020-10-14 22:54:10.066 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.100 получены данные о памяти: Занято: 6,5Гб (51,9%) |#]
[#| 2020-10-14 22:54:10.176 | TRACE | Core-LanDevice | SrcIp=192.168.0.102:1800 -> DstIp=192.168.0.100:3802, HTTP, Rst=0 |#]
[#| 2020-10-14 22:54:10.197 | TRACE | Core-LanDevice | SrcIp=192.168.0.102:1800 -> DstIp=192.168.0.100:3802, HTTP, Rst=0 |#]
[#| 2020-10-14 22:54:10.213 | TRACE | Core-LanDevice | SrcIp=192.168.0.102:1800 -> DstIp=192.168.0.100:3802, HTTP, Rst=0 |#]
[#| 2020-10-14 22:54:10.227 | TRACE | Core-ResourceInfo | Начата попытка подключения к ресурсу: 192.168.0.102 |#]
[#| 2020-10-14 22:54:10.230 | TRACE | Core-ResourceInfo | Начата попытка подключения к ресурсу: 192.168.0.102 |#]
[#| 2020-10-14 22:54:10.261 | TRACE | Core-ResourceInfo | Подключение к ресурсу 192.168.0.102 выполнено |#]
[#| 2020-10-14 22:54:10.319 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.102 получены данные о памяти: Занято: 3,9Гб (23,1%) |#]
[#| 2020-10-14 22:54:10.338 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.100 получены данные о загрузке процессора: 36,0% |#]
[#| 2020-10-14 22:54:10.356 | TRACE | Core-ResourceInfo | Подключение к ресурсу 192.168.0.102 выполнено |#]
[#| 2020-10-14 22:54:10.394 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.102 получены данные о памяти: Занято: 3,9Гб (23,1%) |#]
[#| 2020-10-14 22:54:10.613 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.102 получены данные о загрузке процессора: 7,0% |#]
[#| 2020-10-14 22:54:10.698 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.102 получены данные о загрузке процессора: 1,0% |#]
[#| 2020-10-14 22:54:11.339 | TRACE | Core-ResourceInfo | Начата попытка подключения к ресурсу: 192.168.0.100 |#]
[#| 2020-10-14 22:54:11.340 | TRACE | Core-ResourceInfo | Подключение к ресурсу 192.168.0.100 не выполнялось |#]
[#| 2020-10-14 22:54:11.354 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.100 получены данные о памяти: Занято: 6,5Гб (52,0%) |#]
[#| 2020-10-14 22:54:11.614 | TRACE | Core-ResourceInfo | Начата попытка подключения к ресурсу: 192.168.0.102 |#]
[#| 2020-10-14 22:54:11.638 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.100 получены данные о загрузке процессора: 50,0% |#]
[#| 2020-10-14 22:54:11.643 | TRACE | Core-ResourceInfo | Подключение к ресурсу 192.168.0.102 выполнено |#]
[#| 2020-10-14 22:54:11.674 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.102 получены данные о памяти: Занято: 3,9Гб (23,1%) |#]
[#| 2020-10-14 22:54:11.699 | TRACE | Core-ResourceInfo | Начата попытка подключения к ресурсу: 192.168.0.102 |#]
[#| 2020-10-14 22:54:11.736 | TRACE | Core-ResourceInfo | Подключение к ресурсу 192.168.0.102 выполнено |#]
[#| 2020-10-14 22:54:11.770 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.102 получены данные о памяти: Занято: 3,9Гб (23,1%) |#]
[#| 2020-10-14 22:54:11.978 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.102 получены данные о загрузке процессора: 4,0% |#]
[#| 2020-10-14 22:54:12.051 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.102 получены данные о загрузке процессора: 1,0% |#]
[#| 2020-10-14 22:54:12.277 | TRACE | Core-LanDevice | SrcIp=192.168.0.102:1800 -> DstIp=192.168.0.100:3802, HTTP, Rst=0 |#]
[#| 2020-10-14 22:54:12.298 | TRACE | Core-LanDevice | SrcIp=192.168.0.102:1800 -> DstIp=192.168.0.100:3802, HTTP, Rst=0 |#]
[#| 2020-10-14 22:54:12.314 | TRACE | Core-LanDevice | SrcIp=192.168.0.102:1800 -> DstIp=192.168.0.100:3802, HTTP, Rst=0 |#]
[#| 2020-10-14 22:54:12.639 | TRACE | Core-ResourceInfo | Начата попытка подключения к ресурсу: 192.168.0.100 |#]
[#| 2020-10-14 22:54:12.640 | TRACE | Core-ResourceInfo | Подключение к ресурсу 192.168.0.100 не выполнялось |#]
[#| 2020-10-14 22:54:12.652 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.100 получены данные о памяти: Занято: 6,5Гб (52,0%) |#]
[#| 2020-10-14 22:54:12.928 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.100 получены данные о загрузке процессора: 25,0% |#]
[#| 2020-10-14 22:54:12.980 | TRACE | Core-ResourceInfo | Начата попытка подключения к ресурсу: 192.168.0.102 |#]
[#| 2020-10-14 22:54:13.026 | TRACE | Core-ResourceInfo | Подключение к ресурсу 192.168.0.102 выполнено |#]
[#| 2020-10-14 22:54:13.052 | TRACE | Core-ResourceInfo | Начата попытка подключения к ресурсу: 192.168.0.102 |#]
[#| 2020-10-14 22:54:13.066 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.102 получены данные о памяти: Занято: 3,9Гб (23,1%) |#]
[#| 2020-10-14 22:54:13.102 | TRACE | Core-ResourceInfo | Подключение к ресурсу 192.168.0.102 выполнено |#]
[#| 2020-10-14 22:54:13.131 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.102 получены данные о памяти: Занято: 3,9Гб (23,1%) |#]
[#| 2020-10-14 22:54:13.362 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.102 получены данные о загрузке процессора: 2,0% |#]
[#| 2020-10-14 22:54:13.429 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.102 получены данные о загрузке процессора: 0,0% |#]
[#| 2020-10-14 22:54:13.929 | TRACE | Core-ResourceInfo | Начата попытка подключения к ресурсу: 192.168.0.100 |#]
[#| 2020-10-14 22:54:13.930 | TRACE | Core-ResourceInfo | Подключение к ресурсу 192.168.0.100 не выполнялось |#]
[#| 2020-10-14 22:54:13.940 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.100 получены данные о памяти: Занято: 6,5Гб (51,9%) |#]
[#| 2020-10-14 22:54:14.206 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.100 получены данные о загрузке процессора: 29,0% |#]
[#| 2020-10-14 22:54:14.364 | TRACE | Core-ResourceInfo | Начата попытка подключения к ресурсу: 192.168.0.102 |#]
[#| 2020-10-14 22:54:14.378 | TRACE | Core-LanDevice | SrcIp=192.168.0.102:1800 -> DstIp=192.168.0.100:3802, HTTP, Rst=0 |#]
[#| 2020-10-14 22:54:14.399 | TRACE | Core-LanDevice | SrcIp=192.168.0.102:1800 -> DstIp=192.168.0.100:3802, HTTP, Rst=0 |#]
[#| 2020-10-14 22:54:14.414 | TRACE | Core-ResourceInfo | Подключение к ресурсу 192.168.0.102 выполнено |#]
[#| 2020-10-14 22:54:14.415 | TRACE | Core-LanDevice | SrcIp=192.168.0.102:1800 -> DstIp=192.168.0.100:3802, HTTP, Rst=0 |#]
[#| 2020-10-14 22:54:14.430 | TRACE | Core-ResourceInfo | Начата попытка подключения к ресурсу: 192.168.0.102 |#]
[#| 2020-10-14 22:54:14.456 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.102 получены данные о памяти: Занято: 3,9Гб (23,1%) |#]
[#| 2020-10-14 22:54:14.465 | TRACE | Core-ResourceInfo | Подключение к ресурсу 192.168.0.102 выполнено |#]
[#| 2020-10-14 22:54:14.508 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.102 получены данные о памяти: Занято: 3,9Гб (23,1%) |#]
[#| 2020-10-14 22:54:14.753 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.102 получены данные о загрузке процессора: 2,0% |#]
[#| 2020-10-14 22:54:14.819 | TRACE | Core-ResourceInfo | С ресурса 192.168.0.102 получены данные о загрузке процессора: 0,0% |#]
[#| 2020-10-14 22:54:15.207 | TRACE | Core-ResourceInfo | Начата попытка подключения к ресурсу: 192.168.0.100 |#]
